DIRECTORIO_MZ,DIRECTORIO_PRED,DIRECTORIO_HOG,DIRECTORIO_PER,periodo,SECTOR,Cod_Locali,Nom_Locali,Cod_UPL,Nom_UPL,A6x2,A6x3,C1,D1,E1,E1x1,G1,H1,C303,sexo_jefe,Ax201,Bx201,Cx201,Dx201,Ex201,Fx201,Gx201,Hx201,Ix201,Jx201,Ax202,ind_distribuciontareas_202,Jx402,Jx403,Kx404_1,Kx404_2,Kx404_3,Kx404_4,Kx404_5,Kx404_6,Lx404_1,Lx404_2,Lx404_3,Lx404_4,Lx404_5,Lx404_6,Mx404_1,Mx404_2,Mx404_3,Mx404_4,Mx404_5,Mx404_6,Nx404_1,Nx404_2,Nx404_3,Nx404_4,Nx404_5,Nx404_6,F405,G406,IPS_dia,IPS_noche,IPSJ_A,IPSJ_C,IPSJ_E,Dx704,ICG_D,Bx704,ICG_B,Ax102,Bx102,Cx102,Dx102,Ex102,Fx102,Gx102,A101,ind_salud_101,ind_salud_102,fexp_calp_anu,fexp_calh_anu
202511115,202511115001,20251111500101,2025111150010101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,40,5,1,1,,3,3,2,1,3,3,3,3,4,3,3,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,3.0,4.0,2.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,211.048796643851,154.309178743961
202511116,202511116001,20251111600101,2025111160010101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,50,5,2,2,,1,3,1,2,4,6,4,8,4,4,4,1.0,8.0,,1,1,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,4.0,2.0,4,4.0,4,4.0,0,1,1,1,1,1,0,3,0,1,224.239346434091,122.965126811594
202511116,202511116002,20251111600201,2025111160020102,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,38,4,2,1,,3,3,2,2,3,3,3,8,3,3,3,3.0,3.0,,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,2.0,4.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,168.179509825569,122.965126811594
202511116,202511116003,20251111600301,2025111160030103,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,2,59,4,1,1,,1,3,1,2,5,5,5,8,5,5,7,,,5.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,,,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,168.179509825569,61.4825634057971
202511116,202511116004,20251111600401,2025111160040101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,28,4,1,1,,1,3,2,1,1,6,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,,4.0,2.0,4,4.0,99,,0,0,0,0,0,0,0,4,1,0,224.239346434091,245.930253623188
202511116,202511116005,20251111600501,2025111160050102,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,5,49,5,2,2,,1,3,2,2,4,6,4,8,4,4,4,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,1.0,4.0,2.0,4,4.0,2,2.0,1,1,1,1,1,1,1,4,1,1,448.478692868183,245.930253623188
202511116,202511116006,20251111600601,2025111160060101,202511,Sector Centro Ampliado,14,LOS MARTIRES,UPL23,Centro Histórico,0,33,4,1,1,,3,3,1,1,3,6,3,8,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,2.0,2.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,336.359019651137,184.447690217391
202511117,202511117001,20251111700101,2025111170010102,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,36,6,2,2,,2,4,1,2,4,6,4,8,3,3,3,3.0,3.0,,2,1,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,6,5.0,,,1.0,1.0,2,2.0,4,4.0,0,0,0,0,0,0,0,5,1,0,386.471402923827,187.994618522698
202511117,202511117002,20251111700201,2025111170020101,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,28,6,1,1,,3,4,2,1,3,6,3,8,3,3,3,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,0,4,1,0,386.471402923827,187.994618522698
202511117,202511117003,20251111700301,2025111170030104,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,60,6,1,2,,2,4,2,1,2,2,2,2,2,2,2,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,4.0,4,4.0,4,4.0,0,0,0,0,0,0,0,5,1,0,483.089253654783,187.994618522698
202511118,202511118001,20251111800101,2025111180010102,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,65,5,2,1,,2,4,2,2,3,1,3,3,3,3,3,,,3.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,2.0,2.0,3,3.0,3,3.0,0,0,0,0,0,0,0,4,1,0,289.85355219287,187.994618522698
202511118,202511118002,20251111800201,2025111180020103,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,7,73,5,2,2,,1,4,2,2,4,4,4,4,4,4,4,,,4.0,2,1,,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,4.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,1932.35701461913,751.978474090791
202511118,202511118003,20251111800301,2025111180030101,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,38,6,2,2,,5,4,2,2,1,6,1,1,1,1,1,8.0,8.0,,2,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,2.0,2.0,3,3.0,3,3.0,0,0,0,0,1,0,0,5,1,0,193.235701461913,187.994618522698
202511118,202511118004,20251111800401,2025111180040102,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,1,45,4,1,1,,3,4,2,2,3,3,3,3,3,3,3,,,,2,1,,,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,2.0,2.0,4,4.0,4,4.0,1,0,0,1,0,0,1,5,1,0,386.471402923827,187.994618522698
202511119,202511119001,20251111900101,2025111190010101,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,50,6,2,2,,1,3,1,2,6,8,6,6,6,1,1,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,2.0,2.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,5,1,0,226.760023937762,220.60966929954
202511119,202511119002,20251111900201,2025111190020101,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,62,6,1,1,,5,3,2,1,6,6,6,6,6,1,1,,,7.0,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,3.0,2.0,2.0,3,3.0,3,3.0,0,0,0,0,0,0,0,4,1,0,226.760023937762,220.60966929954
202511119,202511119003,20251111900301,2025111190030102,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,1,51,6,2,2,,2,3,2,1,1,1,1,1,1,1,1,,,3.0,3,2,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,3.0,1.0,,4,4.0,4,4.0,0,1,1,0,1,0,0,5,1,0,453.520047875524,220.60966929954
202511119,202511119004,20251111900401,2025111190040101,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,41,6,2,2,,5,3,2,2,1,1,1,1,1,1,1,,,,1,1,,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1.0,,2.0,2.0,2.0,4,4.0,5,5.0,1,1,1,1,1,1,0,4,1,1,226.760023937762,220.60966929954
202511119,202511119005,20251111900501,2025111190050102,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,1,30,6,1,2,,3,3,2,2,3,3,3,8,3,3,3,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,2.0,2.0,5,5.0,1,1.0,0,0,0,0,1,0,0,5,1,0,340.140035906643,220.60966929954
202511119,202511119006,20251111900601,2025111190060101,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,0,28,7,2,2,,1,3,2,2,6,6,6,6,1,1,1,,,,1,1,2.0,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,,,4,4.0,4,4.0,1,0,0,0,0,0,0,4,1,0,226.760023937762,220.60966929954
202511119,202511119007,20251111900701,2025111190070101,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,1,35,5,2,1,,3,3,2,1,3,3,3,8,3,3,3,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,3.0,3.0,3,3.0,4,4.0,1,1,1,1,1,0,0,5,1,1,340.140035906643,220.60966929954
202511119,202511119008,20251111900801,2025111190080101,202511,Sector Centro Ampliado,3,SANTA FE,UPL23,Centro Histórico,1,39,6,2,2,,3,3,2,1,3,3,3,8,3,1,2,,,,2,1,2.0,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,2,4.0,2.0,2.0,2.0,2.0,2,2.0,3,3.0,0,0,0,0,0,0,0,2,0,0,453.520047875524,220.60966929954
202511120,202511120001,20251112000101,2025111200010102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,38,6,2,2,,2,4,2,2,6,6,6,8,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,1,0,4,1,0,324.867647058824,196.391891891892
202511120,202511120002,20251112000201,2025111200020101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,43,7,1,1,,2,4,2,1,6,6,6,6,6,3,3,6.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,4.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511120,202511120003,20251112000301,2025111200030101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,45,6,1,1,,1,4,2,1,4,6,4,6,4,4,4,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,2.0,2.0,2,2.0,3,3.0,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511120,202511120004,20251112000401,2025111200040102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,1,40,7,1,1,,3,4,2,2,6,6,6,6,6,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511120,202511120005,20251112000501,2025111200050102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,2,56,7,2,2,,5,4,2,1,6,6,6,8,6,4,4,,,6.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,3.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511120,202511120006,20251112000601,2025111200060101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,36,7,2,2,,1,4,2,2,4,6,4,8,4,1,1,8.0,8.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,4.0,4,4.0,3,3.0,0,1,1,0,0,0,1,4,1,0,162.433823529412,196.391891891892
202511120,202511120007,20251112000701,2025111200070102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,1,32,7,2,2,,2,4,2,1,6,6,6,8,6,3,3,6.0,6.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,4.0,4.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511120,202511120008,20251112000801,2025111200080101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,1,45,7,1,1,,3,4,2,1,6,6,3,8,3,3,3,,,,1,1,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,,3,3.0,4,4.0,0,0,0,0,0,0,0,5,1,0,324.867647058824,196.391891891892
202511120,202511120009,20251112000901,2025111200090102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,37,7,1,1,,2,4,2,1,6,6,6,8,6,3,3,6.0,6.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511120,202511120010,20251112001001,2025111200100101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,26,7,2,2,,3,4,2,2,6,6,6,8,6,3,3,,,,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,2.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,243.650735294118,196.391891891892
202511120,202511120011,20251112001101,2025111200110101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,78,6,2,2,,6,4,2,2,6,6,6,8,1,4,4,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,4.0,,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,243.650735294118,196.391891891892
202511121,202511121001,20251112100101,2025111210010101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,26,6,1,1,,3,4,2,1,3,1,3,3,3,3,3,,,,2,1,,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,4,4.0,4.0,,,,2,2.0,3,3.0,1,1,1,1,2,0,0,4,1,1,2598.94117647059,1571.13513513514
202511121,202511121002,20251112100201,2025111210020102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,36,6,2,2,,2,4,2,2,3,3,3,3,3,3,3,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,3.0,4,4.0,99,,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511121,202511121003,20251112100301,2025111210030102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,38,7,1,1,,2,4,2,1,6,6,6,6,6,3,3,6.0,6.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,6,5.0,,4.0,4.0,2.0,4,4.0,99,,0,0,0,0,0,0,0,5,1,0,324.867647058824,196.391891891892
202511121,202511121004,20251112100401,2025111210040102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,53,7,2,2,,5,4,2,2,6,6,6,6,6,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,3.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,243.650735294118,196.391891891892
202511121,202511121005,20251112100501,2025111210050102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,1,43,6,2,1,,2,4,2,1,6,6,3,8,3,3,3,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,5,5.0,5.0,4.0,,,3,3.0,2,2.0,0,0,0,0,0,0,0,4,1,0,243.650735294118,196.391891891892
202511121,202511121006,20251112100601,2025111210060102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,46,7,1,1,,2,4,2,1,6,6,6,6,6,3,3,6.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,4.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511121,202511121007,20251112100701,2025111210070102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,54,7,2,2,,2,4,2,2,6,6,6,6,6,3,3,3.0,8.0,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,4.0,4.0,2.0,4,4.0,99,,0,0,0,0,0,0,0,3,0,0,243.650735294118,196.391891891892
202511121,202511121008,20251112100801,2025111210080102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,45,7,1,1,,1,4,2,1,6,6,6,6,6,4,4,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,3.0,4,4.0,3,3.0,1,1,0,1,0,0,1,4,1,0,324.867647058824,196.391891891892
202511121,202511121009,20251112100901,2025111210090102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,2,40,6,1,1,,1,4,2,2,6,6,6,8,1,4,4,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,5,5.0,5.0,4.0,4.0,3.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,487.301470588235,196.391891891892
202511121,202511121010,20251112101001,2025111210100101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,40,6,2,2,,5,4,2,2,4,4,4,4,4,4,4,4.0,4.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,3.0,4.0,1.0,3,3.0,4,4.0,1,0,0,0,0,0,0,4,1,0,162.433823529412,196.391891891892
202511121,202511121011,20251112101101,2025111210110102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,42,6,1,2,,2,4,2,1,6,6,6,6,6,3,3,6.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,3.0,4.0,4.0,4,4.0,3,3.0,0,0,0,0,0,0,0,5,1,0,243.650735294118,196.391891891892
202511121,202511121012,20251112101201,2025111210120101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,32,7,1,1,,3,4,2,1,3,6,3,8,3,3,3,,,,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,4.0,4.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511121,202511121013,20251112101301,2025111210130101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,28,5,1,1,,1,4,2,1,1,1,1,1,1,1,1,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,,4.0,2.0,3,3.0,2,2.0,1,0,0,0,0,0,0,5,1,0,162.433823529412,196.391891891892
202511121,202511121014,20251112101401,2025111210140102,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,7,35,7,1,1,,1,4,2,1,4,6,4,4,4,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,4.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511121,202511121015,20251112101501,2025111210150101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,1,33,6,2,2,,2,4,2,1,6,6,6,6,6,3,3,6.0,8.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,4.0,4.0,2.0,4,4.0,2,2.0,0,0,0,0,0,1,0,4,1,0,324.867647058824,196.391891891892
202511121,202511121016,20251112101601,2025111210160103,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,2,48,7,2,2,,5,4,2,2,6,6,6,6,6,4,4,,,4.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,2.0,3.0,3.0,3,3.0,3,3.0,1,0,1,0,0,1,0,3,0,0,487.301470588235,196.391891891892
202511121,202511121017,20251112101701,2025111210170101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,29,7,1,1,,1,4,2,1,1,6,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,162.433823529412,196.391891891892
202511121,202511121018,20251112101801,2025111210180101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,10,29,6,2,2,,1,4,2,2,4,4,4,4,4,4,4,,,,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,3.0,4.0,4.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,324.867647058824,196.391891891892
202511121,202511121019,20251112101901,2025111210190101,202511,Sector Centro Ampliado,2,CHAPINERO,UPL24,Chapinero,0,46,7,2,2,,5,4,2,2,6,6,4,6,1,1,1,8.0,8.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,,4.0,2.0,4,4.0,3,3.0,1,0,0,1,0,0,1,3,0,0,162.433823529412,196.391891891892
202511122,202511122001,20251112200101,2025111220010102,202511,Sector Norte,1,USAQUEN,UPL25,Usaquén,0,69,7,2,2,,2,6,2,2,3,6,6,6,3,3,3,,,3.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,,2.0,2.0,3,3.0,3,3.0,0,0,0,0,0,1,0,4,1,0,173.333161900843,109.573930296756
202511122,202511122002,20251112200201,2025111220020102,202511,Sector Norte,1,USAQUEN,UPL25,Usaquén,0,69,7,2,2,,1,6,2,2,4,6,3,4,3,3,3,,,3.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,,,1.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,173.333161900843,109.573930296756
202511122,202511122003,20251112200301,2025111220030101,202511,Sector Norte,1,USAQUEN,UPL25,Usaquén,0,33,7,2,2,,1,6,2,2,1,6,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,,,3.0,4,4.0,2,2.0,0,0,0,0,0,0,0,5,1,0,115.555441267229,109.573930296756
202511122,202511122004,20251112200401,2025111220040101,202511,Sector Norte,1,USAQUEN,UPL25,Usaquén,0,37,7,2,2,,2,6,2,2,3,6,3,8,3,3,3,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,1.0,,1.0,2,2.0,2,2.0,1,0,1,1,1,1,1,4,1,1,173.333161900843,109.573930296756
202511122,202511122005,20251112200501,2025111220050102,202511,Sector Norte,1,USAQUEN,UPL25,Usaquén,0,24,6,1,1,,2,6,2,1,3,6,6,6,3,3,3,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,1.0,3.0,3,3.0,2,2.0,0,0,0,0,0,0,0,5,1,0,173.333161900843,109.573930296756
202511122,202511122006,20251112200601,2025111220060102,202511,Sector Norte,1,USAQUEN,UPL25,Usaquén,0,30,6,2,2,,1,6,2,2,4,6,4,8,4,4,4,,,,3,2,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,4,5.0,4.0,4.0,4.0,3.0,4,4.0,3,3.0,0,0,0,0,0,0,0,4,1,0,231.110882534458,109.573930296756
202511122,202511122007,20251112200701,2025111220070101,202511,Sector Norte,1,USAQUEN,UPL25,Usaquén,0,35,7,2,2,,3,6,2,2,6,6,6,6,3,3,3,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,4.0,2.0,2,2.0,3,3.0,0,0,0,0,0,0,0,4,1,0,231.110882534458,109.573930296756
202511122,202511122008,20251112200801,2025111220080101,202511,Sector Norte,1,USAQUEN,UPL25,Usaquén,0,52,6,1,1,,2,6,2,1,6,6,6,6,3,3,3,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,3.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,0,4,1,0,173.333161900843,109.573930296756
202511123,202511123001,20251112300101,2025111230010101,202511,Sector Norte,1,USAQUEN,UPL25,Usaquén,0,83,6,1,1,,2,5,2,1,6,6,6,6,2,3,3,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,3.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,0,4,1,0,1008.48385105945,478.140786749482
