Fecha,SectorUPL,Localidad,Unidad_de_Planeamiento_Local_UPL,A6x2,A6x3,C1,D1,E1,E1x1,G1,H1,C303,sexo_jefe,Ax201,Bx201,Cx201,Dx201,Ex201,Fx201,Gx201,Hx201,Ix201,Jx201,Ax202,ind_distribuciontareas_202,Jx402,Jx403,Kx404_1,Kx404_2,Kx404_3,Kx404_4,Kx404_5,Kx404_6,Lx404_1,Lx404_2,Lx404_3,Lx404_4,Lx404_5,Lx404_6,Mx404_1,Mx404_2,Mx404_3,Mx404_4,Mx404_5,Mx404_6,Nx404_1,Nx404_2,Nx404_3,Nx404_4,Nx404_5,Nx404_6,F405,G406,IPS_dia,IPS_noche,IPSJ_A,IPSJ_C,IPSJ_E,Dx704,ICG_D,Bx704,ICG_B,Ax102,Bx102,Cx102,Dx102,Ex102,Fx102,Gx102,A101,ind_salud_101,ind_salud_102,fexp_calp_anu,fexp_calh_anu
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,31,4,2,2,,5,1,2,2,4,6,1,8,1,1,1,1.0,4.0,,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,2,3.0,2.0,4.0,4.0,2.0,3,3.0,4,4.0,0,0,0,0,0,0,0,3,0,0,270.383963572834,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,67,4,1,1,,2,1,2,1,2,1,1,8,2,3,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,3.0,4,4.0,4,4.0,0,0,0,0,0,0,0,4,1,0,811.151890718503,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,37,3,1,1,,3,1,2,1,4,4,4,8,2,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,5,1,0,405.575945359251,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,1,70,2,2,2,,3,1,2,1,2,1,1,8,2,2,1,,,8.0,3,2,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,,4.0,3,3.0,3,3.0,1,1,1,0,1,1,1,3,0,1,540.767927145669,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,70,2,2,2,,6,1,2,2,1,1,1,8,1,1,7,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,2.0,2.0,2.0,4,4.0,3,3.0,2,1,1,1,1,1,0,3,0,1,270.383963572834,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,62,2,2,2,,1,1,2,2,1,5,1,8,1,5,5,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,2.0,3.0,3,3.0,4,4.0,0,0,1,0,0,0,0,3,0,0,270.383963572834,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,60,2,2,2,,2,1,2,2,1,2,1,8,1,1,1,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,2.0,,2.0,2,2.0,2,2.0,0,0,0,0,0,1,1,4,1,0,540.767927145669,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,1,72,2,2,2,,3,1,2,1,2,1,2,2,2,1,1,,,8.0,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,4.0,2,2.0,2,2.0,1,1,1,0,1,1,1,3,0,1,405.575945359251,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,44,4,2,2,,2,1,2,2,2,6,2,2,2,4,1,2.0,2.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.0,1.0,1.0,2.0,2.0,2,2.0,4,4.0,0,0,0,1,0,0,0,4,1,0,1351.91981786417,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,4,30,4,1,1,,1,1,2,2,1,6,4,4,1,1,4,8.0,8.0,8.0,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,4.0,2,2.0,4,4.0,0,3,0,0,0,1,0,4,1,0,540.767927145669,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,52,4,2,2,,3,1,2,2,2,2,2,2,2,2,3,2.0,2.0,,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,4,4,4.0,4.0,1.0,2.0,2.0,2,2.0,4,4.0,1,0,1,0,1,1,1,3,0,1,811.151890718503,274.903298227618
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,41,5,2,2,,5,1,2,2,4,7,4,8,4,1,1,1.0,1.0,,1,1,,,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,5,5.0,5.0,1.0,1.0,1.0,1,1.0,1,1.0,1,1,1,1,1,1,1,3,0,1,374.902134365695,127.056146239656
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,82,5,1,1,,3,1,1,1,2,1,2,2,2,1,1,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,1.0,1.0,1.0,1,1.0,4,4.0,1,0,0,0,0,2,1,4,1,0,249.934756243796,127.056146239656
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,63,3,2,2,,6,1,2,2,1,6,1,1,1,1,1,8.0,8.0,8.0,4,3,,,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,3,5.0,3.0,1.0,1.0,1.0,1,1.0,5,5.0,2,0,2,1,2,2,0,3,0,1,124.967378121898,127.056146239656
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,2,27,6,2,2,,1,1,2,2,1,6,1,8,1,4,4,,,8.0,4,3,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,1.0,1.0,1.0,1,1.0,5,5.0,0,0,0,0,0,0,0,4,1,0,499.869512487593,127.056146239656
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,66,4,1,1,,3,1,1,1,2,1,2,8,2,3,3,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,1.0,1.0,1,1.0,1,1.0,2,0,1,2,0,3,1,3,0,1,249.934756243796,127.056146239656
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,2,30,2,2,2,,3,1,1,2,1,5,1,8,1,5,5,1.0,2.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,1.0,4.0,4,4.0,4,4.0,3,0,3,3,3,0,0,4,1,2,624.836890609491,127.056146239656
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,2,33,5,1,1,,1,1,1,1,1,6,4,8,1,1,1,,,8.0,2,1,,,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,4.0,2.0,1.0,4.0,1.0,1,1.0,1,1.0,0,0,1,0,0,0,0,5,1,0,249.934756243796,127.056146239656
2025-01-01,Sector Sur Oriente,Usme,Usme - Entrenubes,0,45,4,2,2,,5,1,1,2,1,7,1,8,1,1,1,1.0,1.0,,4,3,2.0,,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,4,2,4.0,2.0,1.0,1.0,1.0,1,1.0,4,4.0,2,2,2,2,2,2,2,4,1,2,124.967378121898,127.056146239656
2025-01-01,Sector Sur Occidente,Bosa,Edén,2,28,3,2,2,,3,2,2,2,4,4,4,8,4,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,2566.28333333333,827.011904761905
2025-01-01,Sector Sur Occidente,Bosa,Edén,0,36,4,2,2,,1,2,2,2,4,4,4,8,4,4,4,1.0,1.0,,2,1,,,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,3,1,3.0,1.0,1.0,1.0,1.0,1,1.0,5,5.0,0,0,0,1,0,0,0,4,1,0,2566.28333333333,827.011904761905
2025-01-01,Sector Sur Occidente,Bosa,Edén,0,41,3,2,2,,1,2,2,2,1,1,1,1,1,1,1,1.0,1.0,,2,1,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,2,4.0,2.0,2.0,3.0,2.0,2,2.0,2,2.0,1,0,1,0,0,0,0,4,1,0,855.427777777778,827.011904761905
2025-01-01,Sector Sur Occidente,Bosa,Edén,1,73,3,2,2,,2,2,1,2,1,7,1,8,4,5,5,1.0,1.0,8.0,4,3,2.0,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,1.0,4.0,1.0,3,3.0,1,1.0,0,1,1,1,2,0,0,3,0,1,2566.28333333333,827.011904761905
2025-01-01,Sector Sur Occidente,Bosa,Edén,1,37,3,2,2,,3,2,1,2,1,2,1,8,1,1,2,1.0,1.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,2.0,4.0,2.0,4,4.0,4,4.0,1,0,1,0,0,0,0,3,0,0,1710.85555555556,827.011904761905
2025-01-01,Sector Sur Occidente,Bosa,Edén,0,30,5,2,2,,3,2,2,2,3,3,3,3,3,3,3,3.0,3.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,4.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,1710.85555555556,827.011904761905
2025-01-01,Sector Sur Occidente,Bosa,Edén,0,63,2,2,2,,5,2,2,2,1,1,1,1,1,1,1,,,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,3,4.0,3.0,4.0,2.0,2.0,1,1.0,1,1.0,1,1,1,1,0,0,0,3,0,0,855.427777777778,827.011904761905
2025-01-01,Sector Sur Oriente,San Cristóbal,Usme - Entrenubes,2,18,3,2,2,,1,2,2,1,2,1,2,8,2,2,2,2.0,8.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,3.0,2.0,2.0,4,4.0,2,2.0,0,0,0,0,0,0,0,4,1,0,2238.16666666667,787.666666666667
2025-01-01,Sector Sur Oriente,San Cristóbal,Usme - Entrenubes,2,21,3,2,2,,1,2,2,2,1,1,1,8,1,1,1,,,,4,3,,,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,3.0,3.0,,2,2.0,4,4.0,1,1,1,1,1,1,1,4,1,1,2238.16666666667,787.666666666667
2025-01-01,Sector Sur Oriente,San Cristóbal,Usme - Entrenubes,0,71,2,2,2,,1,2,2,2,6,6,4,8,1,1,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,6,4.0,,2.0,2.0,2.0,2,2.0,4,4.0,0,0,0,0,1,1,1,3,0,0,1119.08333333333,787.666666666667
2025-01-01,Sector Sur Occidente,Kennedy,Edén,6,78,2,1,1,,3,3,2,1,2,1,2,1,5,2,3,5.0,2.0,4.0,2,1,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,2,4.0,2.0,1.0,4.0,1.0,2,2.0,4,4.0,1,0,1,0,1,1,1,4,1,1,1432.50574712644,383.214285714286
2025-01-01,Sector Sur Occidente,Kennedy,Edén,0,42,4,2,2,,5,2,1,2,1,6,4,8,5,4,1,4.0,4.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,1,0,4,1,0,818.574712643678,383.214285714286
2025-01-01,Sector Sur Occidente,Kennedy,Edén,0,52,2,2,2,,1,3,1,2,4,1,4,8,1,1,1,1.0,1.0,,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,6,2.0,,1.0,2.0,2.0,2,2.0,2,2.0,0,0,1,0,0,1,1,3,0,0,409.287356321839,383.214285714286
2025-01-01,Sector Sur Occidente,Kennedy,Edén,2,32,3,2,2,,5,2,1,2,1,1,1,1,1,1,1,,,,2,1,,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,4.0,2,2.0,2,2.0,1,0,1,1,1,1,1,3,0,1,1227.86206896552,383.214285714286
2025-01-01,Sector Sur Occidente,Kennedy,Edén,0,56,3,1,1,,2,3,2,1,1,6,6,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,2.0,2.0,2.0,1,1.0,2,2.0,0,0,0,0,0,1,0,4,1,0,409.287356321839,383.214285714286
2025-01-01,Sector Sur Occidente,Kennedy,Edén,0,59,3,1,1,,2,3,2,1,2,1,2,8,3,3,3,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,2.0,2.0,2.0,2,2.0,3,3.0,1,0,0,0,0,0,1,4,1,0,818.574712643678,383.214285714286
2025-01-01,Sector Sur Occidente,Kennedy,Edén,2,20,4,2,2,,5,3,2,2,4,4,4,1,4,4,1,4.0,4.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,1.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,818.574712643678,383.214285714286
2025-01-01,Sector Noroccidente,Suba,Suba,2,19,4,1,1,,2,3,2,1,3,1,3,3,3,3,3,3.0,3.0,,1,1,,,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,4,4.0,4.0,3.0,2.0,2.0,2,2.0,4,4.0,1,1,1,1,1,1,1,4,1,1,1123.3719048526,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,6,60,5,2,2,,2,3,2,2,2,5,2,8,2,3,3,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,2.0,4.0,4,4.0,2,2.0,0,0,1,1,1,0,1,4,1,0,898.697523882082,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,5,86,3,1,1,,1,3,1,1,1,1,1,1,1,1,1,,,1.0,4,3,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,4.0,4.0,1.0,4,4.0,2,2.0,1,1,1,1,1,1,1,3,0,1,674.023142911562,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,5,61,6,1,1,,1,3,2,1,6,6,1,8,2,4,5,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,3.0,3.0,2.0,2,2.0,1,1.0,0,0,0,0,0,0,0,4,1,0,449.348761941041,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,0,25,5,2,2,,1,3,2,2,1,1,1,1,1,1,1,,,,1,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,4,4,4.0,4.0,3.0,4.0,2.0,4,4.0,4,4.0,0,0,1,0,0,0,0,4,1,0,224.674380970521,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,0,66,4,1,1,,5,3,2,1,1,1,1,8,1,1,1,,,8.0,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.0,1.0,2.0,1.0,1.0,2,2.0,1,1.0,0,0,0,0,0,1,0,4,1,0,224.674380970521,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,0,43,6,1,1,,5,3,2,1,4,6,1,8,1,1,1,7.0,7.0,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,2.0,3.0,2.0,2,2.0,2,2.0,1,1,1,1,1,1,1,3,0,1,674.023142911562,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,1,35,5,1,1,,3,3,2,1,3,1,2,3,3,3,3,2.0,2.0,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,2.0,2.0,5,5.0,3,3.0,1,1,1,1,1,1,1,4,1,1,674.023142911562,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,0,50,4,1,1,,2,3,2,1,4,4,4,4,4,4,4,,,,1,1,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,5,5.0,5.0,2.0,4.0,4.0,4,4.0,4,4.0,1,0,0,0,0,0,0,4,1,0,786.360333396822,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,0,29,5,1,1,,1,3,1,1,4,4,4,4,4,1,1,,,,1,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,3,3.0,3.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,5,1,0,337.011571455781,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,2,29,6,1,1,,1,3,2,1,4,4,4,4,4,4,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,4.0,2.0,4,4.0,2,2.0,1,0,0,1,0,1,0,4,1,0,561.685952426302,213.445212935337
2025-01-01,Sector Noroccidente,Suba,Suba,0,64,4,2,2,,5,3,2,2,1,5,1,8,1,1,5,5.0,4.0,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,4.0,3.0,2.0,2.0,3.0,4,4.0,4,4.0,1,1,1,1,1,0,0,4,1,1,303.153280080567,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Suba,0,72,3,1,1,,2,3,2,1,2,5,2,2,2,2,2,,,8.0,1,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,3.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,1,0,3,0,0,909.459840241701,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Suba,0,56,5,1,1,,2,3,2,1,2,1,2,2,2,2,1,8.0,8.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,1.0,4.0,2.0,3,3.0,5,5.0,0,0,0,0,0,0,0,4,1,0,303.153280080567,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Suba,1,66,4,1,1,,2,3,2,1,2,2,2,8,2,2,2,,,2.0,6,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,1,1,0,0,2,0,0,454.729920120851,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Suba,1,45,5,1,1,,2,3,2,1,2,1,2,2,2,2,2,2.0,2.0,,5,3,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,2,4.0,2.0,4.0,2.0,1.0,2,2.0,4,4.0,0,0,1,0,0,0,0,4,1,0,606.306560161134,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Suba,0,32,4,1,1,,1,3,2,1,1,1,1,1,1,1,1,,,,2,1,2.0,,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,4,3,4.0,3.0,1.0,4.0,4.0,4,4.0,1,1.0,1,1,1,1,1,0,1,4,1,1,303.153280080567,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Suba,0,72,6,2,2,,6,3,2,2,4,4,4,4,4,4,5,8.0,8.0,8.0,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4.0,2.0,4.0,4.0,1.0,2,2.0,2,2.0,1,1,1,1,1,0,1,4,1,1,303.153280080567,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Suba,0,64,2,1,1,,3,3,2,1,4,4,2,8,3,3,2,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2.0,2.0,2.0,2.0,1.0,2,2.0,4,4.0,0,0,1,0,0,0,1,4,1,0,757.883200201418,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Suba,0,78,5,1,1,,2,3,2,1,2,6,2,2,4,4,4,8.0,8.0,2.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,2,4.0,2.0,2.0,2.0,1.0,4,4.0,4,4.0,1,1,1,1,2,0,2,2,0,1,303.153280080567,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Suba,0,63,4,1,1,,3,3,2,1,3,1,2,8,2,3,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,2.0,2.0,2.0,1,1.0,2,2.0,1,3,0,1,0,1,1,3,0,1,606.306560161134,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Suba,0,44,5,1,1,,5,3,2,1,1,1,1,1,1,1,1,,,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2.0,1.0,2.0,2.0,2.0,2,2.0,2,2.0,0,0,0,0,0,0,0,3,0,0,303.153280080567,288.001756761633
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,2,40,3,2,2,,1,2,2,2,4,5,4,8,4,4,5,,,8.0,1,1,,,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,6,3.0,,5.0,3.0,4.0,3,3.0,4,4.0,0,0,0,0,0,0,0,4,1,0,335.564685537684,198.806180907591
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,0,58,2,2,2,,6,2,2,2,1,6,1,8,1,1,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,6,3.0,,3.0,2.0,1.0,3,3.0,3,3.0,0,0,0,0,0,0,0,4,1,0,167.782342768842,198.806180907591
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,0,24,7,1,1,,1,2,2,1,1,1,1,1,1,1,1,,,,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,1.0,3.0,1.0,3,3.0,4,4.0,0,0,0,0,0,0,0,5,1,0,167.782342768842,198.806180907591
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,0,35,5,2,2,,1,2,2,2,4,8,4,8,4,4,1,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,4.0,2.0,2.0,4,4.0,3,3.0,1,0,0,0,0,0,0,4,1,0,335.564685537684,198.806180907591
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,0,74,2,1,1,,2,2,2,1,3,1,2,8,2,3,2,,,8.0,1,1,,,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,3.0,1.0,2.0,3.0,1.0,2,2.0,4,4.0,0,0,0,0,1,0,0,3,0,0,335.564685537684,198.806180907591
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,10,22,4,1,1,,1,2,2,1,4,1,4,8,1,4,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,4,4.0,4.0,1.0,1.0,1.0,3,3.0,3,3.0,0,0,1,0,0,1,0,3,0,0,469.790559752758,185.552435513751
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,0,50,5,2,2,,3,2,2,2,4,2,4,8,4,1,2,,,8.0,2,1,2.0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,2.0,2.0,2.0,2,2.0,5,5.0,2,0,1,3,0,0,0,3,0,1,391.492133127298,185.552435513751
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,6,82,3,1,1,,3,2,2,1,4,4,4,4,4,4,1,,,8.0,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2.0,2.0,2.0,3.0,3.0,4,4.0,5,5.0,0,0,0,0,0,0,0,3,0,0,391.492133127298,185.552435513751
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,0,50,4,1,1,,5,2,2,1,1,1,1,1,1,1,1,1.0,1.0,,1,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1,4.0,1.0,2.0,2.0,1.0,2,2.0,2,2.0,0,0,0,0,1,0,0,4,1,0,156.596853250919,185.552435513751
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,1,39,3,2,2,,3,2,2,2,2,2,3,8,3,3,3,8.0,8.0,,1,1,,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,3.0,1.0,,2.0,3.0,3,3.0,3,3.0,1,1,0,0,0,1,0,4,1,0,469.790559752758,185.552435513751
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,1,59,2,1,1,,3,2,2,1,3,1,3,8,4,3,4,,,,2,1,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,3.0,2.0,,4.0,1.0,2,2.0,2,2.0,0,0,0,0,0,0,0,4,1,0,469.790559752758,185.552435513751
2025-01-01,Sector Noroccidente,Suba,Tibabuyes,0,48,2,1,1,,1,2,2,1,1,1,1,1,1,1,1,,,,3,2,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1.0,,3.0,,4.0,3,3.0,4,4.0,0,0,0,0,0,0,0,4,1,0,234.895279876379,185.552435513751
